71,177,LKI,US5210781051,521078105,2508449,202375,202375,,63,1,1,89,
72,178,IMNY,US44973Q1031,44973Q103,2609450,1104017,1104017,,63,1,1,77,
73,180,PHX,US6984771062,698477106,2416382,315131,315131,,64,1,1,83,
74,181,NAVI,US63935M2089,63938C108,2188926,1084750,1084750,,63,1,1,76,
76,183,SKY,US8308301055,830830105,2814005,90896,90896,,63,1,1,1,
77,184,BOLT,US0976981045,97698104,2109347,354655,354655,,63,1,1,78,
78,186,IASG,US45890M1099,45890M109,2337223,1200022,1200022,,63,1,1,83,
79,187,CAS,US1484111018,148411101,2179652,18172,18172,,64,1,1,83,
80,188,BERK,US0845972027,84597202,B015LD3,759718,759718,,63,1,1,77,
81,189,CPD,US14075T1079,14075T107,2175315,887708,887708,,63,1,1,1,
82,190,HNBC,US4128501099,412850109,2420822,702902,702902,,63,1,1,78,
83,195,ANCX,US0043371014,4337101,B01Y8T5,1176316,1176316,,63,1,1,77,
84,196,CBRX,US1977792001,197779200,BCZTKS3,821995,821995,,64,1,1,77,
85,197,BSDM,US0556621003,55662100,2068385,320174,320174,,63,1,1,77,
86,198,CLDA,US18725U1097,18725U109,2203186,716646,716646,,63,1,1,77,
87,199,APRO,US01749A1016,01749A101,B1XG539,1175167,1175167,,63,1,1,83,
88,200,CMXI,US23283B2043,23283B204,2971632,1091596,1091596,,63,1,1,88,
89,201,DCTH,US24661P1049,24661P401,2646004,872912,872912,,63,1,1,76,
90,204,DES,GB0002689494,,268949,3168611,3168611,,63,1,1,61,
91,205,BDI,GB0002369352,,236935,2142222,2142222,,63,1,1,61,
92,206,DVW,GB0031798449,,3179844, ,,,63,1,1,61,
93,207,CBRY,GB00B2PF6M70,,B2PF6M7,,,,63,1,1,61,
94,208,JEL,JE00B43SP147,#N/A N/A,B43SP14,,,,63,1,1,61,
95,209,PFP,GB0006730716,,673071,,,,63,1,1,61,
96,210,AZN,GB0009895292,,989529,,,,66,1,31,61,21
97,211,INCH,GB00B61TVQ02,,B61TVQ0,609782,609782,,65,1,1,61,
98,212,PSON,GB0006776081,,677608,53723,53723,,66,1,1,61,
99,213,IAM,GB0004602628,,460262,,,,63,1,1,61,
100,214,BSG,GB0008222043,,822204,883587,883587,,63,1,1,61,
101,215,LCT,GB0005170492,,517049,,,,63,1,1,61,
102,216,TATE,GB0008754136,,875413,,,,66,1,1,61,
103,217,ISPH,GB00B2QBY649,,B2QBY64,,,,63,1,1,61,
104,218,SBE,GB00B04M0Q71,,B04M0Q7,,,,63,1,1,61,
105,219,UU/,GB00B39J2M42,,B39J2M4,,,,66,1,1,61,
106,227,tic,US4781601046,,,,,,63,1,1,83,
107,228,WGAT,US98156L3078,98156L307,2408635,1030058,1030058,,63,1,1,89,
108,229,CYTX,US23283K1051,23283K105,B0Q4M98,1095981,1095981,,63,1,1,77,
109,230,WPP,JE00B8KF9B49,,B8KF9B4,,,,66,1,1,61,
110,231,CYTR,US2328285091,232828509,B88VYK8,799698,799698,,63,1,1,76,
111,232,CPU,GB0001500353,,150035,,,,63,1,1,61,
112,234,AFP,US9099121074,909912107,2584483,65358,65358,,63,1,1,1,
113,236,MLIN,GB0005991111,,599111,,,,63,1,1,61,
114,237,CTG,GB0001953156,,195315,,,,63,1,1,61,
115,238,IVZ,GB0001282697,,128269,,,,63,1,1,61,
116,240,FARM,US3076751086,307675108,2331786,34563,34563,,64,1,1,77,
117,241,ASD,GB0008039975,,803997,,,,63,1,1,61,
118,242,MLP,US5773451019,577345101,2572604,63330,63330,,63,1,1,83,
119,243,VOD,GB00BH4HKS39,,BH4HKS3,,,,66,1,1,61,
120,244,TRD,GB0009035741,,903574,,,,63,1,1,61,
121,245,EMBX,US2908171059,290817105,2313074,878725,878725,,63,1,1,76,
122,250,OIAG,GB0002607637,,260763,,,,63,1,1,61,
123,251,ALL,GB0004368766,,436876,,,,63,1,1,61,
124,252,WCW,GB00B1YMRV88,,B1YMRV8,,,,63,1,1,61,
125,253,TUC,US5541531068,554153106,2116950,1038280,1038280,,64,1,1,83,
126,254,AEC,US0456041054,45604105,2044396,911635,911635,,64,1,1,83,
127,255,ATLO,US0310011004,31001100,B00MZ00,1132651,1132651,,63,1,1,76,
128,256,HEB,US42366C1036,42366C103,2036865,946644,946644,,63,1,1,1,
129,257,SLM,GB0008207705,,820770,,,,63,1,1,61,
130,258,MIIS,US59507Q1067,59507Q106,2678881,1092050,1092050,,63,1,1,88,
131,259,TTNM,GB0008962986,,896298,,,,63,1,1,61,
132,260,SLN,GB00B9GTXM62,,B9GTXM6,,,,63,1,1,61,
133,280,LSC,GB0005314363,,531436,,,,64,1,1,61,
134,282,C21,GB0008866310,,886631,,,,63,1,1,61,
135,283,NVDL,US66986X1063,66986X106,2136505,1043873,1043873,,63,1,1,89,
136,284,OPOF,US6801941070,680194107,2647773,740971,740971,,63,1,1,76,
137,285,HTI,GB0004156930,,415693,,,,63,1,1,61,
138,286,PFO,GB0009293548,,929354,,,,63,1,1,61,
139,287,SUS,GB0007655037,,765503,,,,64,1,1,61,
140,288,WNS,GB0009485318,,948531,,,,63,1,1,61,
141,289,KFX,GB00B0L2K157,,B0L2K15,,,,63,1,1,61,
142,290,PPHM,US7136613046,713661304,2880017,704562,704562,,63,1,1,76,
143,291,AMBR,GB0003763140,,376314,,,,63,1,1,61,
144,292,OMEF,US6820921012,682092101,2654591,705671,705671,,63,1,1,83,
145,293,NREB,US6651121088,665112108,2561970,746253,746253,,63,1,1,83,
146,294,SBS,GB0009739649,,973964,,,,63,1,1,61,
147,295,WKT,GB0009355883,,935588,,,,63,1,1,61,
148,296,EA,US2855121099,285512109,2310194,712515,712515,,66,1,1,78,
149,297,GNBT,US3714851033,371485103,2251345,1059784,1059784,,63,1,1,89,
150,298,IMMU,US4529071080,452907108,2457961,722830,722830,,64,1,1,77,
151,299,IMMP,US4525191015,452519101,2422572,882509,882509,,63,1,1,1,
152,300,FBT,GB0004740477,,474047,,,,63,1,1,61,
153,301,ILI,GB0004352935,,435293,,,,63,1,1,61,
154,302,BNP,US05564T1034,05564T103,2107910,812150,812150,,63,1,1,83,
155,303,MSA,GB0007279341,,727934,,,,63,1,1,61,
156,304,WNDR,GB0001218485,,121848,,,,63,1,1,61,
157,305,CFCP,US19046E1055,1.9046E+109,2521640,935930,935930,,63,1,1,76,
158,306,HSS,GB0004251970,,425197,,,,63,1,1,61,
159,307,GSK,GB0009252882,G3910J112,925288,,,,66,1,31,61,21
160,308,UMH,US9030021037,903002103,2908191,752642,752642,,63,1,1,83,
161,309,GHM,US3845561063,384556106,2380904,716314,716314,,64,1,1,83,
162,310,NG/,GB00B08SNH34,,B08SNH3,,,,66,1,1,61,
163,311,REFR,US7609111072,760911107,2732141,793524,793524,,63,1,1,76,
164,312,KTII,US4827301080,482730108,2480581,20,20,,63,1,1,78,
165,313,BLL,GB00B29VLD71,,B29VLD7,,,,63,1,1,61,
166,314,SAF,GB0007667008,,766700,,,,63,1,1,61,
167,315,GALT,US3632252025,363225202,B7ZN8B9,1133416,1133416,,63,1,1,76,
168,316,LFI,GB0002994001,,299400,,,,63,1,1,61,
169,317,DSN,GB0002637394,,263739,,,,63,1,1,61,
170,318,UWBK,US9132011092,913201109,2549147,944725,944725,,63,1,1,89,
171,319,PMFG,US69345P1030,69345P103,B3CQ3W9,1422862,1422862,,63,1,1,78,
172,320,HCL,0,0,0,,,,63,1,1,61,
173,323,PNBK,US70336F1049,70336F104,2143787,1098146,1098146,,63,1,1,77,
174,324,PFBX,US71103B1026,71103B102,2647676,770460,770460,,63,1,1,76,
175,325,HTB,GB0000429497,,42949,,,,63,1,1,61,
176,326,PHMD,US7193583017,719358301,2420985,711665,711665,,63,1,1,77,
177,327,CDFF,GB0001754257,,175425,,,,63,1,1,61,
178,328,PARD,US7324494001,732449400,B719899,755806,755806,,63,1,1,89,
180,332,RMTI,US7743741024,774374102,2142494,1041024,1041024,,64,1,1,77,
181,333,RGRX,US75886X1081,75886X108,2021195,707511,707511,,63,1,1,89,
182,335,CCG,GB0001820942,,182094,,,,63,1,1,61,
183,336,AE,US0063513081,6351308,2007526,2178,2178,,64,1,1,1,
184,337,COO,GB00B28PL418,,B28PL41,,,,63,1,1,61,
185,338,DAG,GB0002693843,,269384,,,,63,1,1,61,
186,339,SBN,US83402A1079,83402A107,2980230,1311926,1311926,,63,1,1,1,
187,340,ASRV,US03074A1025,03074A102,2906850,707605,707605,,63,1,1,77,
188,341,MWH,GB00B68GQL44,#N/A N/A,B68GQL4,,,,63,1,1,61,
189,342,AWRE,US05453N1000,05453N100,2067092,1015739,1015739,,63,1,1,77,
190,343,TRT,GB0009360198,,936019,,,,63,1,1,61,
191,345,WDNY,GB0009665778,,966577,,,,63,1,1,61,
192,346,AUBN,US0504731078,50473107,2647256,750574,750574,,63,1,1,77,
193,347,PDX,GB0030310964,,3031096,,,,63,1,1,61,
194,348,FGN,GB0031791782,,3179178,,,,63,1,1,61,
195,349,HDNG,US4123243036,412324303,2403522,313716,313716,,63,1,31,78,21
196,350,TOD,US8890391035,889039103,2895408,98537,98537,,63,1,1,83,
197,351,FDG,GB00B0WYV516,,B0WYV51,,,,63,1,1,61,
198,352,ACC,US0248351001,24835100,B02H871,1283630,1283630,,63,1,1,83,
199,353,BMC,GB0000998608,,99860,,,,63,1,1,61,
200,354,CCP,GB0004339189,,433918,,,,63,1,1,61,
201,355,IND,GB0032654534,,3265453,,,,63,1,1,61,
202,356,PNE,GB0007015182,,701518,,,,63,1,1,61,
203,358,AD/,GB0005739999,,573999,,,,63,1,1,61,
204,359,PNB,GB0002934460,,293446,,,,63,1,1,61,
205,360,FNT,GB0003480125,,348012,,,,63,1,1,61,
206,363,SUN,GB0004016704,,401670,,,,63,1,1,61,
207,364,RMKR,US7508753040,750875304,B0V2394,1094007,1094007,,63,1,1,89,
208,365,STEM,US85857R2040,85857R204,B42DJY1,883975,883975,,63,1,1,77,
209,366,ZVXI,US98950E4008,98950E400,2318091,827056,827056,,63,1,1,77,
210,367,TTG,US9011071027,901107102,2126896,816949,816949,,63,1,1,83,
211,368,PNRG,US74158E1047,7.4158E+108,2480365,56868,56868,,63,1,1,76,
212,369,DRS,GB0002502580,,250258,,,,63,1,1,61,
213,370,XLTC,US30067T1034,30067T103,2322081,873603,873603,,63,1,1,78,
214,371,TTES,US87306E1073,8.7306E+111,2828125,879884,879884,,63,1,1,78,
215,372,CLDN,GB0001639920,,163992,6799,6799,,63,1,1,61,
216,373,SEA,GB0007219479,,721947,,,,63,1,1,61,
217,374,OFLX,US6820951043,682095104,B0FPH75,1317945,1317945,,63,1,1,77,
218,375,LGN,GB00B3KKWM62,,B3KKWM6,,,,63,1,1,61,
219,376,DMP,GB0032282294,,3228229,,,,63,1,1,61,
220,377,ALSC,US01877H1005,01877H100,2019985,913293,913293,,63,1,1,89,
221,378,ULT,GB0001494979,,149497,,,,63,1,1,61,
222,379,FAO,GB00B020KB82,,B020KB8,,,,63,1,1,61,
223,380,ATRO,US0464331083,46433108,2060518,8063,8063,,64,1,31,77,21
224,381,ATPL,US0491561025,49156102,2061890,811828,811828,,63,1,1,88,
225,382,TGX,US8833751071,883375107,2886985,795551,795551,,63,1,1,83,
226,383,VBAC,US9276491035,927649103,2692557,922814,922814,,63,1,1,83,
227,385,VLRX,US91914F1003,91914F100,B081Q73,1305409,1305409,,63,1,1,83,
228,386,BS/,GB0000566389,,56638,,,,63,1,1,61,
229,387,MDX,GB0032681628,G5974G108,3268162,,,,63,1,1,61,
230,388,HDY,US4489542062,448954206,BBNBVP8,937136,937136,,63,1,1,83,
231,389,AMN,US0307101073,30710107,2030942,790730,790730,,63,1,1,83,
232,390,PEG,GB0030040090,,3004009,,,,63,1,1,61,
233,391,FEI,GB0002910312,,291031,,,,63,1,1,61,
234,392,SVCA,GB00B1XHM086,,B1XHM08,,,,63,1,1,61,
235,393,IAL,US4588841035,458884103,2465566,51103,51103,,63,1,1,83,
237,397,NBAN,US6574771050,657477105,2457808,1102595,1102595,,63,1,1,83,
238,398,BET,GB0004126271,,412627,,,,63,1,1,61,
239,399,EWD,GB0032163106,,3216310,,,,63,1,1,61,
240,400,ASI,GB00B0742X18,,B0742X1,,,,63,1,1,61,
241,401,LNCB,US5328791034,532879103,2620086,1070259,1070259,,63,1,1,77,
242,402,PDRT,US70212G1013,70212G101,2970952,759153,759153,,63,1,1,76,
243,403,LORL,US5438811060,543881106,B0LXSR0,1006269,1006269,,65,1,1,78,
244,404,WSW,GB0009698993,,969899,,,,63,1,1,61,
245,405,HGP,GB00B13L6D16,,B13L6D1,,,,63,1,1,61,
246,406,JLH,GB0004773148,,477314,,,,63,1,1,61,
247,407,LTW,GB00B1HTZK10,,B1HTZK1,,,,63,1,1,61,
248,408,PWX,US7437371088,743737108,2671084,831968,831968,,63,1,1,77,
249,409,EVT,GB0002292810,,229281,,,,63,1,1,61,
250,410,GS,US38141G1040,38141G104,2407966,886982,886982,,66,1,1,83,
251,411,BIOV,US0906761079,90676107,2329565,1264899,1264899,,63,1,1,83,
252,412,ATRI,US0499041053,49904105,2012735,701288,701288,,64,1,1,78,
253,413,BZ,US09746Y1055,57097107,B1Z7FH4,1391390,1391390,,63,1,1,83,
254,414,NGI,US64050T1016,64050T101,2012627,1003111,1003111,,63,1,1,83,
255,415,APAB,US0376751055,37675105,2629179,1019883,1019883,,63,1,1,77,
256,417,SXI,US8542311076,854231107,2840174,310354,310354,,64,1,1,83,
257,418,CMR,GB0001826303,,182630,,,,63,1,1,61,
258,419,CYDS,US2325561007,232556100,2242628,906782,906782,,63,1,1,76,
259,420,RGT,GB00B28XMY25,,B28XMY2,,,,63,1,1,61,
260,421,EUA,GB0003230421,,323042,,,,63,1,1,61,
261,422,ASE,GB0009603316,,960331,,,,63,1,1,61,
262,426,VLNC,US9189141024,918914102,2932628,885551,885551,,63,1,1,89,
263,427,LOD,GB0000021690,,2169,,,,63,1,1,61,
264,428,ETQ,GB00B6V9F139,,B6V9F13,,,,63,1,1,61,
265,430,SYMSQ,US8715511072,871551107,2867924,724742,724742,,63,1,1,89,
266,431,SCOXQ,US78403A1060,78403A106,2855907,1102542,1102542,,63,1,1,88,
267,433,FLXS,US3393821034,339382103,2342926,37472,37472,,63,1,1,77,
268,434,BANC,US05990K1060,05990K106,BCD47X4,1169770,1169770,,63,1,1,77,
269,435,TIV,US8957351088,895735108,2554981,22551,22551,,63,1,1,89,
270,437,JHD,GB00B0LS8535,,B0LS853,,,,65,1,1,61,
271,438,FRS,US3587481017,358748101,2353188,39047,39047,,63,1,1,1,
272,439,SUT,GB0002181484,,218148,,,,63,1,1,61,
273,440,NET,GB0000060532,,6053,,,,63,1,1,61,
274,441,CNU,US2121721003,212172100,2986045,803352,803352,,63,1,1,1,
275,442,HCFT,GB0004254875,,425487,,,,63,1,1,61,
276,443,SHEP,GB0008037821,,803782,,,,63,1,1,93,
277,444,BOCH,US06424J1034,06424J103,B01KDQ5,702513,702513,,63,1,1,77,
278,445,ORXE,US6857751084,685776205,B5714L9,1043914,1043914,,63,1,1,89,
279,446,FMLP,US3143081079,314308107,B051WY5,1299901,1299901,,63,1,1,83,
280,447,NBSC,US6428761067,642876106,2629210,71241,71241,,63,1,1,83,
281,448,CNN,GB0001628584,,162858,,,,63,1,1,61,
282,449,OEM,GB0006572241,,657224,,,,63,1,1,61,
283,450,SPCHB,US8491633082,849163308,B0LD1L5,892907,892907,,63,1,1,77,
284,451,WALK,US9320361069,932036106,2108827,1019439,1019439,,63,1,1,77,
285,452,IFNY,US45663L4032,45663L403,2403492,822746,822746,,63,1,1,88,
286,453,PMRY,US7318221022,731822102,2670876,883979,883979,,63,1,1,77,
287,454,AMTY,US03073V1070,03073V107,2037437,945828,945828,,63,1,1,89,
288,455,PAFOLD,OLDGB0004300496,,OLD0430049,,,,63,1,1,61,
289,456,CLEA,GB0003083390,,308339,,,,63,1,1,61,
290,457,FLK,GB0003425310,,342531,,,,63,1,1,61,
291,458,WSP,GB0009842898,,984289,,,,63,1,1,61,
292,459,STS,US8686071023,868607102,2325819,350846,350846,,63,1,1,1,
293,460,BFSB,US1140391004,114039100,B05R1G8,1310313,1310313,,63,1,1,77,
294,461,GFED,US40108P1012,40108P101,2502601,1046203,1046203,,63,1,1,77,
295,462,CEPS,GB00B1L5NM36,,B1L5NM3,,,,63,1,1,61,
296,464,GSD,GB0002893823,,289382,,,,63,1,1,61,
297,465,SENEA,US8170705011,817070501,2781626,88948,88948,,63,1,1,77,
298,466,FCLF,US31969M1053,31969M105,B18YRB0,1283582,1283582,,63,1,1,76,
299,467,LTEC,US5457312008,545731200,B0QRMY2,946815,946815,,63,1,1,76,
300,468,SKHG,GB00B1LCP739,,B1LCP73,,,,63,1,1,61,
301,469,EKT,GB00B0C5RG72,,B0C5RG7,,,,63,1,1,61,
302,472,ESR,GB0003186409,,318640,,,,63,1,1,61,
303,473,CADA,US1319161089,131916108,2166018,819334,819334,,63,1,1,78,
304,474,LNN,US5355551061,535555106,2516613,836157,836157,,65,1,1,83,
305,475,JVP,GB0004710710,,471071,,,,63,1,1,61,
306,476,EIT,GB0009522318,,952231,,,,63,1,1,61,
307,481,AMK,US0301371037,30137103,2030191,766430,766430,,63,1,1,83,
308,484,KRG,US49803T1025,49803T300,B02H893,1286043,1286043,,63,1,1,83,
309,488,PNS,GB0005132070,,513207,,,,63,1,1,61,
310,489,TPJ,GB0034039965,,3403996,,,,63,1,1,61,
311,491,NUTR,US67060Y1010,67060Y101,2152772,1050007,1050007,,64,1,1,78,
312,492,PSBH,US69360W1080,69360W108,B034HX0,1293211,1293211,,63,1,1,77,
313,494,WSE,GB00B0B9G855,,B0B9G85,,,,63,1,1,61,
314,495,PMP,GB0006957293,,695729,,,,63,1,1,61,
315,502,REF,GB00B1VW8R45,,B1VW8R4,,,,63,1,1,61,
316,503,AGM,US3131483063,313148306,2363381,845877,845877,,64,1,1,83,
317,504,PGC,US7046991078,704699107,2307732,1050743,1050743,,63,1,1,78,
318,505,WMT,US9311421039,931142103,2936921,104169,104169,WMT,66,1,1,83,
319,506,PILLQ,US7442903057,744290305,2793212,906337,906337,,63,1,1,77,
320,507,CHEV,US16677X1054,16677X105,B7M0QR5,1248124,1248124,,63,1,1,76,
321,508,MTVW,GB0006081037,,608103,,,,64,1,1,61,
322,509,JDR,GB00B0STXK93,,B0STXK9,,,,63,1,1,61,
323,510,UQM,US9032131065,903213106,2891246,315449,315449,,63,1,1,1,
324,511,WLFC,US9706461053,970646105,2036779,1018164,1018164,,63,1,1,77,
325,512,MPW,US58463J3041,58463J304,B0JL5L9,1287865,1287865,,65,1,1,83,
326,513,RPT,US7514522025,751452202,2722777,842183,842183,,64,1,1,83,
327,514,LAWS,US5207761058,520776105,2508126,703604,703604,,63,1,1,78,
328,515,IDGR,US4560611000,456061100,2107891,1042351,1042351,,63,1,1,77,
329,516,SHLD,US8123501061,812350106,2634805,1310067,1310067,,66,1,1,78,
330,517,CRU,GB0002235736,,223573,,,,63,1,1,61,
331,518,STMP,US8528572006,852857200,B013D75,1082923,1082923,,64,1,1,77,
332,519,DSL,GB0002609781,,260978,,,,63,1,1,61,
333,520,PETC,US7160162092,716016209,2847391,888455,888455,,63,1,1,78,
334,521,COHM,US0164371058,16437105,2205104,21212,21212,,63,1,1,83,
335,522,BHB,US0668491006,66849100,2618111,743367,743367,,63,1,1,1,
336,523,SWJ,GB0008661166,,866116,,,,63,1,1,61,
337,524,USEG,US9118051096,911805109,2919751,101594,101594,,63,1,1,76,
338,525,TWIN,US9014761012,901476101,2908685,100378,100378,,64,1,1,78,
339,526,MFX,IM00B28ZPX83,,B28ZPX8,,,,63,1,1,61,
340,528,LTC,US5021751020,502175102,2498788,887905,887905,,65,1,1,83,
341,529,SMPL,US8288671014,828867101,B7ZPJF6,1270985,1270985,,63,1,1,77,
342,530,PLPC,US7404441047,740444104,2798466,80035,80035,,64,1,1,77,
343,531,TIGR,US8867EQ1017,8867EQ101,2114062,820738,820738,,63,1,1,76,
344,532,NEST,US6410745052,641074505,2606321,720851,720851,,63,1,1,88,
345,533,NHC,US6359061008,635906100,2139731,1047335,1047335,,64,1,1,1,
346,535,QCRH,US74727A1043,74727A104,2714257,906465,906465,,63,1,1,76,
347,536,EDP,GB0003101523,,310152,,,,63,1,1,61,
348,537,UKGENC,UKGB0002007580,,200758,,,,63,1,1,61,
349,538,SHO,GB0004637772,,463777,,,,63,1,1,61,
350,539,CDY,GB0001795573,,179557,,,,63,1,1,61,
351,540,LONR,GB0002568813,#N/A N.A.,256881,,,,64,1,1,61,
352,544,BFNB,US0733341046,73334104,2783462,949228,949228,,63,1,1,77,
353,545,HOG,US4128221086,412822108,2411053,793952,793952,,66,1,1,83,
354,546,CHMP,US1585201064,158520106,2187354,19149,19149,,63,1,1,89,
355,547,BBNK,US1080301070,108030107,2763475,1304740,1304740,,63,1,1,78,
356,548,WTT,US9765241081,976524108,2973627,878828,878828,,63,1,1,1,
357,549,ICI,GB0004594973,,459497,,,,63,1,1,61,
358,550,CSS,GB0002673332,,267333,,,,63,1,1,61,
359,551,ACM,GB0006941792,,694179,,,,63,1,1,61,
360,552,AVB,US0534841012,53484101,2131179,915912,915912,,66,1,1,83,
361,553,RAM,GB00B92FC877,,B92FC87,,,,63,1,1,61,
362,554,NPK,US6372151042,637215104,2626802,80172,80172,,64,1,1,83,
363,556,FC,US3534691098,353469109,2352839,886206,886206,,64,1,1,83,
364,557,BNCN,US05566T1016,05566T101,2964449,1210227,1210227,,63,1,1,76,
365,558,IAF,GB0004529805,,452980,,,,63,1,1,61,
366,559,NMRX,US67053A1025,67053A102,2636209,870753,870753,,63,1,1,77,
367,560,MWA,GB00B0GN3470,,B0GN347,,,,63,1,1,61,
368,561,NHR,KYG662021057,635905102,B3D1S62,1047334,1047334,,63,1,1,83,
369,562,NYX,US6294911010,629491101,B1VJYW2,1368007,1368007,,63,1,1,83,
370,563,ZOO,GB00B1FQDL10,,B1FQDL1,,,,63,1,1,61,
371,564,RAS,GB0001592251,,159225,,,,63,1,1,61,
372,565,RBPAA,US7800811058,780081105,2570471,922487,922487,,63,1,1,77,
373,566,PDCE,US69327R1014,69327R101,B89M5F2,77877,77877,,65,1,1,78,
